masse,CO2,dimension,cylindrée,puissance,autonomie électrique,fuel mode,fuel type
2540.0,F,3450.0,2184.0,103.0,0.0,M,diesel
2215.0,F,3450.0,2184.0,103.0,0.0,M,diesel
1568.0,C,2786.0,1968.0,110.0,0.0,M,diesel
1375.0,B,2669.0,999.0,81.0,2.0,H,petrol
1427.0,D,2700.0,1496.0,110.0,0.0,M,petrol
1437.0,D,2700.0,1496.0,133.0,0.0,M,petrol
1436.0,D,2700.0,1496.0,110.0,0.0,M,petrol
1566.0,C,2700.0,1995.0,110.0,0.0,M,diesel
1560.0,C,2700.0,1995.0,110.0,0.0,M,diesel
1596.0,C,2700.0,1995.0,110.0,0.0,M,diesel
1482.0,D,2700.0,1496.0,133.0,0.0,M,petrol
1478.0,D,2700.0,1496.0,110.0,0.0,M,petrol
1570.0,C,2700.0,1995.0,110.0,0.0,M,diesel
2325.0,F,3200.0,1950.0,120.0,0.0,M,diesel
1761.0,C,2690.0,2487.0,131.0,2.0,H,petrol
1545.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1538.0,D,2786.0,1984.0,140.0,0.0,M,petrol
1845.0,E,2931.0,2995.0,250.0,2.0,H,petrol
1765.0,D,2851.0,1995.0,140.0,2.0,H,diesel
1602.0,E,2788.0,1498.0,110.0,0.0,M,petrol
1252.0,C,2636.0,999.0,81.0,0.0,M,petrol
1171.0,B,2552.0,999.0,70.0,0.0,M,petrol
1478.0,D,2836.0,1498.0,110.0,0.0,M,petrol
1930.0,E,2941.0,1969.0,184.0,2.0,H,petrol
1612.0,D,2840.0,1997.0,120.0,0.0,M,diesel
1865.0,E,2765.0,2151.0,148.0,0.0,M,diesel
1780.0,F,2857.0,2993.0,353.0,0.0,M,petrol
1635.0,E,2770.0,1984.0,195.0,0.0,M,petrol
1417.0,D,2621.0,1498.0,110.0,0.0,M,petrol
1608.0,D,2836.0,1984.0,140.0,0.0,M,petrol
1562.0,C,2786.0,1968.0,110.0,0.0,M,diesel
1418.0,B,2671.0,1498.0,96.0,0.0,B,ng
1433.0,B,2669.0,1968.0,85.0,0.0,M,diesel
1424.0,B,2671.0,1498.0,96.0,0.0,B,ng
1385.0,C,2667.0,1498.0,110.0,2.0,H,petrol
1605.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1564.0,D,2710.0,1496.0,110.0,0.0,M,petrol
1761.0,D,3062.0,1499.0,88.0,0.0,M,diesel
2325.0,F,3200.0,1950.0,140.0,0.0,M,diesel
1865.0,E,2765.0,2151.0,148.0,0.0,M,diesel
2110.0,E,3300.0,1995.0,95.0,2.0,H,diesel
2110.0,E,3300.0,1995.0,125.0,2.0,H,diesel
2089.0,E,2933.0,1995.0,95.0,2.0,H,diesel
1436.0,D,2700.0,1496.0,110.0,0.0,M,petrol
1437.0,D,2700.0,1496.0,110.0,0.0,M,petrol
2165.0,E,2995.0,1950.0,180.0,0.0,M,diesel
1480.0,D,2836.0,1498.0,110.0,0.0,M,petrol
1575.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1775.0,F,2857.0,2993.0,353.0,0.0,M,petrol
1805.0,E,2770.0,2967.0,210.0,2.0,H,diesel
1067.0,C,2412.0,999.0,85.0,0.0,M,petrol
1519.0,D,2786.0,1498.0,110.0,0.0,M,petrol
2165.0,F,3400.0,1968.0,110.0,0.0,M,diesel
1840.0,D,2851.0,2993.0,210.0,2.0,H,diesel
2076.0,E,3498.0,1997.0,81.0,0.0,M,diesel
1146.0,C,2552.0,999.0,59.0,0.0,M,petrol
1831.0,E,2941.0,1969.0,184.0,2.0,H,petrol
2150.0,A,2865.0,1969.0,228.0,80.0,P,petrol/electric
2150.0,A,2865.0,1969.0,228.0,81.0,P,petrol/electric
1500.0,D,2680.0,1598.0,110.0,0.0,M,petrol
1895.0,D,2851.0,2993.0,250.0,2.0,H,diesel
1242.0,C,2554.0,999.0,81.0,0.0,M,petrol
1568.0,C,2786.0,1968.0,110.0,0.0,M,diesel
2275.0,F,3400.0,1968.0,110.0,0.0,M,diesel
1492.0,D,2836.0,1498.0,110.0,0.0,M,petrol
1588.0,E,2836.0,1984.0,140.0,0.0,M,petrol
1832.0,E,2787.0,1968.0,110.0,0.0,M,diesel
1270.0,C,2639.0,1498.0,110.0,0.0,M,petrol
1458.0,B,2700.0,1798.0,72.0,2.0,H,petrol
2525.0,F,3200.0,1950.0,140.0,0.0,M,diesel
1388.0,C,2650.0,1598.0,85.0,0.0,M,diesel
2605.0,G,3465.0,6749.0,420.0,0.0,M,petrol
1633.0,C,2786.0,1968.0,90.0,0.0,M,diesel
1690.0,C,2830.0,1968.0,150.0,2.0,H,diesel
2022.0,F,3124.0,1984.0,150.0,0.0,M,petrol
1774.0,A,2836.0,1395.0,115.0,60.0,P,petrol/electric
1611.0,D,2836.0,1968.0,147.0,0.0,M,diesel
1699.0,E,2836.0,1984.0,206.0,0.0,M,petrol
1622.0,E,2629.0,1968.0,110.0,0.0,M,diesel
1564.0,D,2710.0,1496.0,110.0,0.0,M,petrol
1840.0,D,2851.0,2993.0,210.0,2.0,H,diesel
1895.0,E,2851.0,2993.0,250.0,2.0,H,diesel
2121.0,E,2984.0,1969.0,173.0,2.0,H,diesel
1678.0,A,2712.0,1598.0,67.0,48.0,P,petrol/electric
1610.0,C,2755.0,1968.0,55.0,0.0,M,diesel
1488.0,D,2836.0,1498.0,110.0,0.0,M,petrol
1597.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1855.0,C,2851.0,2993.0,210.0,2.0,H,diesel
1761.0,C,2690.0,2487.0,131.0,2.0,H,petrol
2075.0,F,3275.0,1997.0,130.0,0.0,M,diesel
1709.0,E,2790.0,1968.0,147.0,0.0,M,diesel
1840.0,D,2931.0,1968.0,150.0,2.0,H,diesel
1660.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1617.0,E,2836.0,1984.0,140.0,0.0,M,petrol
1605.0,C,2830.0,1968.0,150.0,2.0,H,diesel
2092.0,F,2904.0,2967.0,210.0,0.0,M,diesel
1508.0,D,2786.0,1498.0,110.0,0.0,M,petrol
1482.0,C,2624.0,1968.0,110.0,0.0,M,diesel
1273.0,D,2552.0,1498.0,110.0,0.0,M,petrol
1508.0,D,2786.0,1498.0,110.0,0.0,M,petrol
1470.0,D,2836.0,1498.0,110.0,0.0,M,petrol
1511.0,D,2836.0,1498.0,110.0,0.0,M,petrol
2000.0,E,2975.0,2993.0,250.0,2.0,H,diesel
1612.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1492.0,D,2836.0,1498.0,110.0,0.0,M,petrol
2211.0,F,3300.0,1995.0,95.0,0.0,M,diesel
1007.0,B,2425.0,1197.0,61.0,0.0,M,petrol
1418.0,B,2650.0,1598.0,100.0,2.0,H,diesel
1155.0,C,2580.0,1197.0,62.0,0.0,M,petrol
1585.0,C,2680.0,1598.0,100.0,0.0,M,diesel
1340.0,B,2552.0,999.0,66.0,0.0,B,ng
2245.0,F,3000.0,2967.0,170.0,2.0,H,diesel
1627.0,D,2970.0,1498.0,84.0,0.0,M,petrol
2092.0,F,2904.0,2967.0,210.0,0.0,M,diesel
1567.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1410.0,D,2624.0,1498.0,110.0,0.0,M,petrol
2103.0,F,2984.0,1969.0,220.0,2.0,H,petrol
2103.0,F,2984.0,1969.0,220.0,2.0,H,petrol
1394.0,C,2700.0,999.0,91.0,0.0,M,petrol
1770.0,D,3062.0,1499.0,88.0,0.0,M,diesel
2235.0,F,2995.0,2925.0,200.0,0.0,M,diesel
1490.0,E,2729.0,1991.0,165.0,0.0,M,petrol
1585.0,C,2680.0,1598.0,100.0,0.0,M,diesel
2524.0,G,2922.0,4999.0,386.0,0.0,M,petrol
1590.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1578.0,D,2788.0,1498.0,110.0,0.0,M,petrol
1819.0,E,3062.0,1499.0,88.0,0.0,M,diesel
1457.0,C,2650.0,1482.0,117.0,2.0,H,petrol
1795.0,E,2789.0,1968.0,110.0,0.0,M,diesel
1770.0,F,2772.0,2894.0,331.0,0.0,M,petrol
1599.0,C,2786.0,1968.0,110.0,0.0,M,diesel
2436.0,G,2923.0,2997.0,258.0,2.0,H,diesel
2222.0,A,2874.0,1997.0,221.0,50.0,P,petrol/electric
1315.0,C,2638.0,999.0,73.0,0.0,M,petrol
1845.0,E,2931.0,1984.0,195.0,2.0,H,petrol
1910.0,E,2931.0,2967.0,210.0,2.0,H,diesel
1770.0,D,2931.0,1968.0,150.0,2.0,H,diesel
1334.0,B,2552.0,999.0,66.0,0.0,B,ng
1756.0,A,2836.0,1395.0,115.0,60.0,P,petrol/electric
1511.0,D,2836.0,1498.0,110.0,0.0,M,petrol
1334.0,C,2588.0,999.0,91.0,2.0,H,petrol
1806.0,D,3062.0,1499.0,88.0,0.0,M,diesel
1819.0,D,3062.0,1499.0,88.0,0.0,M,diesel
2495.0,G,3112.0,6592.0,441.0,0.0,M,petrol
1895.0,E,2830.0,2967.0,251.0,2.0,H,diesel
1421.0,B,2619.0,1968.0,110.0,0.0,M,diesel
1344.0,C,2624.0,999.0,81.0,0.0,M,petrol
1361.0,C,2669.0,1498.0,96.0,0.0,M,petrol
1955.0,E,2931.0,2967.0,180.0,2.0,H,diesel
1336.0,A,2640.0,999.0,66.0,0.0,B,ng
1366.0,C,2624.0,999.0,81.0,0.0,M,petrol
2205.0,F,3000.0,1968.0,110.0,0.0,M,diesel
2014.0,E,3400.0,1968.0,110.0,0.0,M,diesel
1764.0,D,2662.0,1499.0,88.0,0.0,M,diesel
1806.0,D,3062.0,1499.0,88.0,0.0,M,diesel
1765.0,D,3062.0,1499.0,73.0,0.0,M,diesel
1611.0,D,2836.0,1968.0,147.0,0.0,M,diesel
1251.0,C,2636.0,999.0,81.0,0.0,M,petrol
1458.0,B,2700.0,1798.0,72.0,2.0,H,petrol
1564.0,D,2710.0,1496.0,110.0,0.0,M,petrol
2269.0,F,3300.0,1995.0,95.0,2.0,H,diesel
2287.0,F,3750.0,1995.0,95.0,2.0,H,diesel
1316.0,B,2650.0,998.0,88.0,0.0,M,petrol
1564.0,E,2786.0,1984.0,140.0,0.0,M,petrol
1773.0,F,2838.0,1984.0,235.0,0.0,M,petrol
1728.0,E,2836.0,1984.0,206.0,0.0,M,petrol
1625.0,D,2836.0,1984.0,140.0,0.0,M,petrol
1644.0,D,2836.0,1968.0,147.0,0.0,M,diesel
1220.0,C,2551.0,1498.0,110.0,0.0,M,petrol
2175.0,F,2975.0,2998.0,245.0,2.0,H,petrol
1665.0,F,2790.0,1499.0,101.0,0.0,M,petrol
1895.0,E,2830.0,2967.0,251.0,2.0,H,diesel
1751.0,F,2836.0,1984.0,206.0,0.0,M,petrol
1840.0,D,2931.0,1968.0,150.0,2.0,H,diesel
1647.0,D,2836.0,1968.0,147.0,0.0,M,diesel
1644.0,E,2787.0,1498.0,110.0,0.0,M,petrol
1612.0,D,2840.0,1997.0,120.0,0.0,M,diesel
1810.0,E,2851.0,2998.0,275.0,2.0,H,petrol
1355.0,C,2700.0,1490.0,92.0,0.0,M,petrol
1565.0,C,2770.0,1968.0,120.0,2.0,H,diesel
1709.0,F,2790.0,1984.0,206.0,0.0,M,petrol
1274.0,C,2639.0,999.0,81.0,0.0,M,petrol
1682.0,E,2836.0,1984.0,206.0,0.0,M,petrol
1619.0,D,2836.0,1984.0,140.0,0.0,M,petrol
2611.0,G,3665.0,1950.0,140.0,0.0,M,diesel
1832.0,E,2872.0,1969.0,184.0,2.0,H,petrol
2436.0,F,2923.0,2997.0,258.0,2.0,H,diesel
1437.0,D,2619.0,1984.0,140.0,0.0,M,petrol
2155.0,G,3128.0,3996.0,338.0,2.0,H,petrol
1508.0,D,2786.0,1498.0,110.0,0.0,M,petrol
1689.0,F,2786.0,1984.0,206.0,0.0,M,petrol
1719.0,F,2790.0,1984.0,206.0,0.0,M,petrol
1662.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1856.0,D,2788.0,1968.0,110.0,0.0,M,diesel
1682.0,E,2836.0,1984.0,206.0,0.0,M,petrol
1254.0,C,2639.0,999.0,81.0,0.0,M,petrol
1741.0,D,2836.0,1968.0,147.0,0.0,M,diesel
2049.0,E,3275.0,1997.0,130.0,0.0,M,diesel
1496.0,C,2625.0,1968.0,85.0,0.0,M,diesel
1411.0,D,2625.0,1498.0,110.0,0.0,M,petrol
1583.0,E,2630.0,1984.0,140.0,0.0,M,petrol
1583.0,E,2630.0,1984.0,140.0,0.0,M,petrol
2066.0,E,2933.0,1995.0,95.0,2.0,H,diesel
2362.0,F,3750.0,1995.0,95.0,2.0,H,diesel
2327.0,F,3750.0,1995.0,110.0,2.0,H,diesel
2282.0,F,3750.0,1995.0,110.0,2.0,H,diesel
2236.0,F,3300.0,1995.0,110.0,2.0,H,diesel
2241.0,F,3300.0,1995.0,95.0,2.0,H,diesel
1366.0,C,2489.0,1499.0,73.0,0.0,M,diesel
1411.0,D,2625.0,1498.0,110.0,0.0,M,petrol
2092.0,F,3400.0,1968.0,110.0,0.0,M,diesel
1490.0,E,2729.0,1991.0,165.0,0.0,M,petrol
2066.0,E,2933.0,1995.0,125.0,2.0,H,diesel
1366.0,C,2489.0,1499.0,73.0,0.0,M,diesel
1366.0,C,2489.0,1499.0,73.0,0.0,M,diesel
2027.0,F,2904.0,2995.0,250.0,0.0,M,petrol
1845.0,E,2931.0,2995.0,250.0,2.0,H,petrol
1599.0,C,2829.0,1496.0,90.0,0.0,M,diesel
2049.0,F,3275.0,1997.0,130.0,0.0,M,diesel
2565.0,A,2895.0,3996.0,404.0,44.0,P,petrol/electric
1945.0,F,2925.0,2995.0,250.0,2.0,H,petrol
1955.0,E,2931.0,2967.0,210.0,2.0,H,diesel
1635.0,A,2624.0,1395.0,110.0,65.0,P,petrol/electric
1411.0,D,2625.0,1498.0,110.0,0.0,M,petrol
1611.0,C,2836.0,1968.0,147.0,0.0,M,diesel
1720.0,E,2788.0,1984.0,140.0,0.0,M,petrol
1620.0,D,2630.0,1968.0,110.0,0.0,M,diesel
1505.0,C,2730.0,1499.0,96.0,0.0,M,diesel
1937.0,E,3124.0,1498.0,100.0,0.0,M,petrol
1920.0,E,2765.0,2151.0,148.0,0.0,M,diesel
1735.0,D,2872.0,1969.0,145.0,2.0,H,petrol
1617.0,E,2836.0,1984.0,140.0,0.0,M,petrol
1429.0,E,2627.0,1984.0,180.0,0.0,M,petrol
1372.0,B,2620.0,1498.0,96.0,0.0,M,ng
1307.0,C,2552.0,999.0,81.0,0.0,M,petrol
1307.0,C,2552.0,999.0,81.0,0.0,M,petrol
1239.0,B,2548.0,999.0,70.0,0.0,M,petrol
1334.0,D,2552.0,1498.0,110.0,0.0,M,petrol
1750.0,E,2836.0,1968.0,147.0,0.0,M,diesel
1279.0,C,2548.0,999.0,81.0,0.0,M,petrol
1890.0,E,2787.0,1984.0,180.0,0.0,M,petrol
1353.0,D,2552.0,1498.0,110.0,0.0,M,petrol
1729.0,E,2679.0,1984.0,140.0,0.0,M,petrol
1639.0,D,2836.0,1968.0,147.0,0.0,M,diesel
1637.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1307.0,C,2552.0,999.0,81.0,0.0,M,petrol
1290.0,C,2552.0,999.0,81.0,0.0,M,petrol
1891.0,E,2787.0,1984.0,140.0,0.0,M,petrol
1725.0,E,2628.0,1984.0,140.0,0.0,M,petrol
1891.0,E,2787.0,1984.0,140.0,0.0,M,petrol
1946.0,E,2787.0,1968.0,147.0,0.0,M,diesel
1428.0,C,2669.0,999.0,81.0,0.0,M,petrol
1729.0,E,2679.0,1984.0,140.0,0.0,M,petrol
1729.0,E,2679.0,1984.0,140.0,0.0,M,petrol
1729.0,E,2679.0,1984.0,140.0,0.0,M,petrol
1729.0,E,2679.0,1984.0,140.0,0.0,M,petrol
1594.0,D,2679.0,1498.0,110.0,0.0,M,petrol
1561.0,D,2676.0,1984.0,140.0,0.0,M,petrol
1411.0,D,2625.0,1498.0,110.0,0.0,M,petrol
1411.0,D,2625.0,1498.0,110.0,0.0,M,petrol
1625.0,D,2836.0,1968.0,147.0,0.0,M,diesel
1496.0,C,2625.0,1968.0,85.0,0.0,M,diesel
2524.0,G,3250.0,1950.0,125.0,0.0,M,diesel
2075.0,F,3430.0,1950.0,120.0,0.0,M,diesel
2525.0,F,3001.0,2967.0,210.0,2.0,H,diesel
1785.0,D,2829.0,1984.0,110.0,2.0,H,petrol
2355.0,E,2925.0,2967.0,253.0,2.0,H,diesel
2665.0,G,2998.0,3996.0,441.0,2.0,H,petrol
2480.0,F,3000.0,2995.0,250.0,2.0,H,petrol
2610.0,G,3000.0,3996.0,373.0,0.0,M,petrol
2100.0,E,3498.0,1997.0,125.0,0.0,M,diesel
2055.0,E,3098.0,1997.0,81.0,0.0,M,diesel
2550.0,F,3000.0,2967.0,170.0,2.0,H,diesel
2550.0,F,3000.0,2967.0,210.0,2.0,H,diesel
1555.0,C,2624.0,1498.0,110.0,2.0,H,petrol
1794.0,E,2787.0,1498.0,110.0,0.0,M,petrol
1271.0,C,2552.0,999.0,70.0,0.0,M,petrol
2335.0,F,2829.0,2967.0,251.0,2.0,H,diesel
2170.0,E,2825.0,1968.0,150.0,2.0,H,diesel
2170.0,E,2829.0,1968.0,150.0,2.0,H,diesel
1984.0,E,3124.0,1498.0,100.0,0.0,M,petrol
2280.0,E,2925.0,2967.0,210.0,2.0,H,diesel
2225.0,E,2931.0,2967.0,180.0,2.0,H,diesel
2105.0,E,2829.0,1984.0,195.0,2.0,H,petrol
1750.0,D,2678.0,1498.0,110.0,2.0,H,petrol
1925.0,D,2828.0,1968.0,150.0,2.0,H,diesel
1994.0,F,3124.0,1984.0,150.0,0.0,M,petrol
1515.0,C,2624.0,1498.0,110.0,0.0,M,petrol
1555.0,C,2624.0,1498.0,110.0,2.0,H,petrol
1684.0,D,2789.0,1968.0,110.0,0.0,M,diesel
1643.0,E,2788.0,1498.0,110.0,0.0,M,petrol
2335.0,F,2825.0,2967.0,251.0,2.0,H,diesel
2170.0,E,2825.0,1968.0,150.0,2.0,H,diesel
2170.0,E,2829.0,1968.0,150.0,2.0,H,diesel
2335.0,F,2825.0,2967.0,251.0,2.0,H,diesel
2170.0,E,2829.0,1968.0,150.0,2.0,H,diesel
1750.0,F,2629.0,2480.0,294.0,0.0,M,petrol
2325.0,A,2824.0,1984.0,195.0,58.0,P,petrol/electric
2325.0,A,2826.0,1984.0,195.0,60.0,P,petrol/electric
1790.0,E,2789.0,1968.0,147.0,0.0,M,diesel
1795.0,E,2789.0,1968.0,110.0,0.0,M,diesel
1463.0,D,2786.0,1498.0,110.0,0.0,M,petrol
2480.0,G,3000.0,2995.0,250.0,2.0,H,petrol
2550.0,F,3000.0,2967.0,210.0,2.0,H,diesel
1810.0,C,2678.0,1968.0,110.0,0.0,M,diesel
2280.0,E,2925.0,2967.0,210.0,2.0,H,diesel
2260.0,E,2931.0,2967.0,210.0,2.0,H,diesel
2385.0,G,2932.0,3996.0,441.0,2.0,H,petrol
2270.0,E,2925.0,2967.0,180.0,2.0,H,diesel
1604.0,E,2789.0,1498.0,110.0,0.0,M,petrol
1605.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1794.0,E,2787.0,1498.0,110.0,0.0,M,petrol
2121.0,E,2984.0,1969.0,173.0,2.0,H,diesel
1729.0,E,2679.0,1984.0,140.0,0.0,M,petrol
2101.0,E,3498.0,1997.0,125.0,0.0,M,diesel
1290.0,C,2552.0,999.0,81.0,0.0,M,petrol
1725.0,E,2628.0,1984.0,140.0,0.0,M,petrol
1571.0,D,2621.0,1498.0,110.0,0.0,M,petrol
1707.0,E,2787.0,1498.0,110.0,0.0,M,petrol
1547.0,D,2836.0,1498.0,110.0,0.0,M,petrol
1625.0,D,2836.0,1968.0,147.0,0.0,M,diesel
1585.0,D,2836.0,1984.0,140.0,0.0,M,petrol
2135.0,F,3300.0,1995.0,95.0,0.0,M,diesel
1650.0,D,2975.0,1499.0,96.0,0.0,M,diesel
2175.0,F,2975.0,2998.0,245.0,2.0,H,petrol
1390.0,D,2700.0,1197.0,85.0,0.0,M,petrol
1351.0,B,2560.0,1490.0,68.0,2.0,H,petrol
1785.0,D,2829.0,1984.0,110.0,2.0,H,petrol
2355.0,E,2925.0,2967.0,253.0,2.0,H,diesel
1785.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1757.0,F,2628.0,1984.0,221.0,0.0,M,petrol
1341.0,D,2548.0,1498.0,110.0,0.0,M,petrol
2120.0,E,2931.0,2995.0,250.0,2.0,H,petrol
2550.0,F,3000.0,2967.0,210.0,2.0,H,diesel
2260.0,E,2931.0,2967.0,210.0,2.0,H,diesel
2280.0,E,2925.0,2967.0,210.0,2.0,H,diesel
2270.0,E,2925.0,2967.0,180.0,2.0,H,diesel
2280.0,E,2925.0,2967.0,210.0,2.0,H,diesel
2120.0,E,2931.0,2995.0,250.0,2.0,H,petrol
2200.0,E,2931.0,2967.0,210.0,2.0,H,diesel
2170.0,F,2925.0,2995.0,250.0,2.0,H,petrol
1925.0,D,2828.0,1968.0,150.0,2.0,H,diesel
1535.0,C,2591.0,1498.0,110.0,0.0,M,petrol
1555.0,C,2624.0,1498.0,110.0,2.0,H,petrol
2665.0,G,2998.0,3996.0,441.0,2.0,H,petrol
1441.0,D,2786.0,1498.0,110.0,0.0,M,petrol
1262.0,C,2639.0,999.0,81.0,0.0,M,petrol
2361.0,G,3682.0,2299.0,107.0,0.0,M,diesel
2385.0,G,2932.0,3996.0,441.0,2.0,H,petrol
2385.0,G,2932.0,3996.0,441.0,2.0,H,petrol
2355.0,E,2925.0,2967.0,253.0,2.0,H,diesel
2158.0,E,2850.0,2487.0,140.0,2.0,H,petrol
2665.0,G,2998.0,3996.0,441.0,2.0,H,petrol
2717.0,G,4325.0,1950.0,125.0,0.0,M,diesel
2235.0,F,3430.0,1950.0,120.0,0.0,M,diesel
1442.0,C,2711.0,1461.0,85.0,0.0,M,diesel
2100.0,E,3498.0,1997.0,110.0,0.0,M,diesel
1725.0,C,2829.0,1984.0,110.0,2.0,H,petrol
1995.0,E,2931.0,1984.0,195.0,2.0,H,petrol
2550.0,F,3000.0,2967.0,210.0,2.0,H,diesel
1810.0,D,2678.0,1968.0,110.0,0.0,M,diesel
1810.0,C,2678.0,1968.0,110.0,0.0,M,diesel
2435.0,A,2895.0,2995.0,250.0,46.0,P,petrol/electric
1729.0,E,2679.0,1984.0,140.0,0.0,M,petrol
1563.0,D,2621.0,1498.0,110.0,0.0,M,petrol
2105.0,F,2825.0,1984.0,195.0,2.0,H,petrol
2335.0,F,2825.0,2967.0,251.0,2.0,H,diesel
2080.0,D,2829.0,1968.0,120.0,2.0,H,diesel
2170.0,E,2829.0,1968.0,150.0,2.0,H,diesel
2305.0,F,2825.0,2967.0,210.0,2.0,H,diesel
2170.0,E,2829.0,1968.0,150.0,2.0,H,diesel
2170.0,E,2829.0,1968.0,150.0,2.0,H,diesel
1637.0,C,2836.0,1968.0,110.0,0.0,M,diesel
2170.0,E,2829.0,1968.0,150.0,2.0,H,diesel
2305.0,F,2829.0,2967.0,210.0,2.0,H,diesel
2335.0,F,2829.0,2967.0,251.0,2.0,H,diesel
2170.0,E,2825.0,1968.0,150.0,2.0,H,diesel
1563.0,D,2621.0,1498.0,110.0,0.0,M,petrol
1563.0,D,2621.0,1498.0,110.0,0.0,M,petrol
1571.0,D,2621.0,1498.0,110.0,0.0,M,petrol
1451.0,C,2619.0,1968.0,110.0,0.0,M,diesel
1561.0,C,2786.0,1968.0,110.0,0.0,M,diesel
1479.0,D,2786.0,1498.0,110.0,0.0,M,petrol
2610.0,G,3000.0,3996.0,373.0,0.0,M,petrol
1575.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1496.0,C,2625.0,1968.0,85.0,0.0,M,diesel
1336.0,B,2640.0,999.0,66.0,0.0,B,ng
2355.0,E,2925.0,2967.0,253.0,2.0,H,diesel
1920.0,E,2765.0,2151.0,148.0,0.0,M,diesel
1906.0,F,2622.0,5000.0,331.0,0.0,M,petrol
1773.0,F,2838.0,1984.0,235.0,0.0,M,petrol
1676.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1984.0,E,3124.0,1498.0,100.0,0.0,M,petrol
1775.0,C,2829.0,1968.0,120.0,2.0,H,diesel
1639.0,C,2836.0,1968.0,147.0,0.0,M,diesel
2051.0,F,3124.0,1984.0,150.0,0.0,M,petrol
1785.0,D,2829.0,1984.0,110.0,2.0,H,petrol
2515.0,G,2998.0,3996.0,420.0,2.0,H,petrol
2395.0,E,2998.0,2967.0,210.0,2.0,H,diesel
1672.0,B,2672.0,1968.0,110.0,0.0,M,diesel
1567.0,D,2679.0,1498.0,110.0,0.0,M,petrol
1594.0,D,2679.0,1498.0,110.0,0.0,M,petrol
1172.0,C,2552.0,999.0,70.0,0.0,M,petrol
1757.0,F,2628.0,1984.0,221.0,0.0,M,petrol
2290.0,E,2931.0,2967.0,253.0,2.0,H,diesel
2260.0,E,2931.0,2967.0,210.0,2.0,H,diesel
1520.0,D,2836.0,1498.0,110.0,0.0,M,petrol
1564.0,E,2786.0,1984.0,140.0,0.0,M,petrol
2453.0,G,3665.0,1950.0,110.0,0.0,M,diesel
2395.0,F,3200.0,1950.0,174.0,0.0,M,diesel
1585.0,C,2680.0,1598.0,100.0,2.0,H,diesel
1415.0,B,2650.0,1598.0,85.0,0.0,M,diesel
1875.0,E,2765.0,2151.0,148.0,0.0,M,diesel
2165.0,F,3400.0,1968.0,110.0,0.0,M,diesel
1594.0,D,2679.0,1498.0,110.0,0.0,M,petrol
1620.0,D,2630.0,1968.0,110.0,0.0,M,diesel
2355.0,E,2925.0,2967.0,253.0,2.0,H,diesel
1577.0,D,2975.0,1199.0,96.0,0.0,M,petrol
1555.0,D,2690.0,1987.0,129.0,0.0,M,petrol
2395.0,F,3200.0,1950.0,140.0,0.0,M,diesel
1965.0,E,2873.0,2925.0,243.0,0.0,M,diesel
2070.0,G,3027.0,4395.0,441.0,0.0,M,petrol
1120.0,C,2580.0,1197.0,62.0,0.0,M,petrol
1852.0,E,2815.0,2151.0,148.0,0.0,M,diesel
1229.0,C,2639.0,999.0,70.0,0.0,M,petrol
1369.0,C,2625.0,999.0,81.0,0.0,M,petrol
1573.0,E,2786.0,1984.0,140.0,0.0,M,petrol
1756.0,D,2679.0,1968.0,110.0,0.0,M,diesel
1310.0,C,2552.0,999.0,81.0,0.0,M,petrol
1563.0,D,2621.0,1498.0,110.0,0.0,M,petrol
